date,fb_stay_put_custom,mask_wearing_final,oxford_stringency_index
2019-01-01,NA,NA,NA
2019-01-02,NA,NA,NA
2019-01-03,NA,NA,NA
2019-01-04,36.67966829867239,NA,NA
2019-01-05,35.99942165280183,NA,NA
2019-01-06,35.69120692185517,NA,NA
2019-01-07,35.47216943507521,NA,NA
2019-01-08,35.39710710098206,NA,NA
2019-01-09,35.20973637908351,NA,NA
2019-01-10,34.92025888471077,NA,NA
2019-01-11,34.65931419665522,NA,NA
2019-01-12,34.527992511311766,NA,NA
2019-01-13,34.393449525634466,NA,NA
2019-01-14,34.294375973304206,NA,NA
2019-01-15,34.22106886013956,NA,NA
2019-01-16,34.17613306970197,NA,NA
2019-01-17,34.146614029977385,NA,NA
2019-01-18,34.26792692728383,NA,NA
2019-01-19,34.397386070740865,NA,NA
2019-01-20,34.56956659854592,NA,NA
2019-01-21,34.72591309552804,NA,NA
2019-01-22,34.84702120541576,NA,NA
2019-01-23,34.94844956297883,NA,NA
2019-01-24,35.03543299816564,NA,NA
2019-01-25,34.88711712438601,NA,NA
2019-01-26,34.68685833318667,NA,NA
2019-01-27,34.447118623763544,NA,NA
2019-01-28,34.17175691026597,NA,NA
2019-01-29,33.9066316976167,NA,NA
2019-01-30,33.67471414373449,NA,NA
2019-01-31,33.53866340649616,NA,NA
2019-02-01,33.93569509222238,NA,NA
2019-02-02,34.6559788847756,NA,NA
2019-02-03,35.45080218365025,NA,NA
2019-02-04,36.378978727625125,NA,NA
2019-02-05,37.424302496368874,NA,NA
2019-02-06,38.8239016405519,NA,NA
2019-02-07,40.31653967954588,NA,NA
2019-02-08,41.38485229017502,NA,NA
2019-02-09,42.278167275682705,NA,NA
2019-02-10,43.23664707034601,NA,NA
2019-02-11,44.147904314492465,NA,NA
2019-02-12,44.84260368592962,NA,NA
2019-02-13,44.813310362281584,NA,NA
2019-02-14,44.33123895586276,NA,NA
2019-02-15,43.486087000351695,NA,NA
2019-02-16,42.20413907846937,NA,NA
2019-02-17,40.6262769296421,NA,NA
2019-02-18,38.9529644058851,NA,NA
2019-02-19,37.3636133507178,NA,NA
2019-02-20,36.08536634907517,NA,NA
2019-02-21,35.07176520916079,NA,NA
2019-02-22,34.315913192786596,NA,NA
2019-02-23,33.85763456035621,NA,NA
2019-02-24,33.54626486672041,NA,NA
2019-02-25,33.21299684856483,NA,NA
2019-02-26,32.87468149042768,NA,NA
2019-02-27,32.56490572982783,NA,NA
2019-02-28,32.257403767234344,NA,NA
2019-03-01,32.06350784481718,NA,NA
2019-03-02,31.910272638209012,NA,NA
2019-03-03,31.837753380634464,NA,NA
2019-03-04,31.968815123961633,NA,NA
2019-03-05,32.145944711708985,NA,NA
2019-03-06,32.347617320527796,NA,NA
2019-03-07,32.56062100645473,NA,NA
2019-03-08,32.766658614708234,NA,NA
2019-03-09,33.01064057805732,NA,NA
2019-03-10,33.181444288603494,NA,NA
2019-03-11,33.17157213673714,NA,NA
2019-03-12,33.11375390735036,NA,NA
2019-03-13,33.007012248609534,NA,NA
2019-03-14,32.851553027853505,NA,NA
2019-03-15,32.6745254115814,NA,NA
2019-03-16,32.40015225545596,NA,NA
2019-03-17,32.12906261149893,NA,NA
2019-03-18,31.89800173281827,NA,NA
2019-03-19,31.667066928266955,NA,NA
2019-03-20,31.488874623393105,NA,NA
2019-03-21,31.36490891398302,NA,NA
2019-03-22,31.239742824127426,NA,NA
2019-03-23,31.172851104450377,NA,NA
2019-03-24,31.09588420794127,NA,NA
2019-03-25,31.012206558722223,NA,NA
2019-03-26,30.93467370374689,NA,NA
2019-03-27,30.8164123236819,NA,NA
2019-03-28,30.640230804637863,NA,NA
2019-03-29,30.488896724297053,NA,NA
2019-03-30,30.338779468310783,NA,NA
2019-03-31,30.279452547814966,NA,NA
2019-04-01,30.278843881237826,NA,NA
2019-04-02,30.332009074642166,NA,NA
2019-04-03,30.463556123260666,NA,NA
2019-04-04,30.67103424536819,NA,NA
2019-04-05,30.9162424674162,NA,NA
2019-04-06,31.17649200174854,NA,NA
2019-04-07,31.38844799443404,NA,NA
2019-04-08,31.62222152650501,NA,NA
2019-04-09,31.841998326319892,NA,NA
2019-04-10,32.01517664991152,NA,NA
2019-04-11,32.1966932976786,NA,NA
2019-04-12,32.29656184460716,NA,NA
2019-04-13,32.36941185069996,NA,NA
2019-04-14,32.390418929348094,NA,NA
2019-04-15,32.29883290162739,NA,NA
2019-04-16,32.15876139785904,NA,NA
2019-04-17,31.97688850026747,NA,NA
2019-04-18,31.71692175338455,NA,NA
2019-04-19,31.483488327916636,NA,NA
2019-04-20,31.212553720766472,NA,NA
2019-04-21,30.916438484582017,NA,NA
2019-04-22,30.622283090199243,NA,NA
2019-04-23,30.310110259948242,NA,NA
2019-04-24,29.98699858433293,NA,NA
2019-04-25,29.624703208749345,NA,NA
2019-04-26,29.222912912256216,NA,NA
2019-04-27,28.838455546256835,NA,NA
2019-04-28,28.52070916582526,NA,NA
2019-04-29,28.28505481521078,NA,NA
2019-04-30,28.118224987582185,NA,NA
2019-05-01,28.010770176620245,NA,NA
2019-05-02,28.026090201194126,NA,NA
2019-05-03,28.10846516326654,NA,NA
2019-05-04,28.273632823267018,NA,NA
2019-05-05,28.47290128985627,NA,NA
2019-05-06,28.658390148231483,NA,NA
2019-05-07,28.810792520989892,NA,NA
2019-05-08,28.943325677346763,NA,NA
2019-05-09,29.031762832360616,NA,NA
2019-05-10,29.144053839314573,NA,NA
2019-05-11,29.21794850015278,NA,NA
2019-05-12,29.26027211568553,NA,NA
2019-05-13,29.28651426913655,NA,NA
2019-05-14,29.32096028908692,NA,NA
2019-05-15,29.37103294260324,NA,NA
2019-05-16,29.416666408372052,NA,NA
2019-05-17,29.41483238016064,NA,NA
2019-05-18,29.374327896742425,NA,NA
2019-05-19,29.295602218366515,NA,NA
2019-05-20,29.196623356375742,NA,NA
2019-05-21,29.10902490598431,NA,NA
2019-05-22,29.025317528089552,NA,NA
2019-05-23,28.90364894291553,NA,NA
2019-05-24,28.908042992719068,NA,NA
2019-05-25,28.931626737680165,NA,NA
2019-05-26,28.991162629602854,NA,NA
2019-05-27,29.07548737468304,NA,NA
2019-05-28,29.112603074620004,NA,NA
2019-05-29,29.139885643115033,NA,NA
2019-05-30,29.250501867942862,NA,NA
2019-05-31,29.126245409679605,NA,NA
2019-06-01,29.009127536138706,NA,NA
2019-06-02,28.910790712707502,NA,NA
2019-06-03,28.831526095099093,NA,NA
2019-06-04,28.824953769310916,NA,NA
2019-06-05,28.796642416324016,NA,NA
2019-06-06,28.718363025474005,NA,NA
2019-06-07,28.737058122241912,NA,NA
2019-06-08,28.749975309484558,NA,NA
2019-06-09,28.719834014470386,NA,NA
2019-06-10,28.69654201688818,NA,NA
2019-06-11,28.61223223000065,NA,NA
2019-06-12,28.546504563145167,NA,NA
2019-06-13,28.475000380212514,NA,NA
2019-06-14,28.43620794272008,NA,NA
2019-06-15,28.42696142475198,NA,NA
2019-06-16,28.456103084358197,NA,NA
2019-06-17,28.42400884656626,NA,NA
2019-06-18,28.43534887948036,NA,NA
2019-06-19,28.435181127436852,NA,NA
2019-06-20,28.46356026441933,NA,NA
2019-06-21,28.491639158219847,NA,NA
2019-06-22,28.500481032926405,NA,NA
2019-06-23,28.52092414046405,NA,NA
2019-06-24,28.61181064730428,NA,NA
2019-06-25,28.71275443196869,NA,NA
2019-06-26,28.84065157494137,NA,NA
2019-06-27,28.925604746942412,NA,NA
2019-06-28,29.033195218519168,NA,NA
2019-06-29,29.167727130269014,NA,NA
2019-06-30,29.252191625965562,NA,NA
2019-07-01,29.361867249893933,NA,NA
2019-07-02,29.474198272684948,NA,NA
2019-07-03,29.598152730654775,NA,NA
2019-07-04,29.82649366875358,NA,NA
2019-07-05,30.003268811217264,NA,NA
2019-07-06,30.139216157467953,NA,NA
2019-07-07,30.34092087317851,NA,NA
2019-07-08,30.435892742885695,NA,NA
2019-07-09,30.441028870441468,NA,NA
2019-07-10,30.38881373388491,NA,NA
2019-07-11,30.226024848329494,NA,NA
2019-07-12,30.071950602566115,NA,NA
2019-07-13,29.908281553075394,NA,NA
2019-07-14,29.697273599439285,NA,NA
2019-07-15,29.54163569345888,NA,NA
2019-07-16,29.49003630749043,NA,NA
2019-07-17,29.492709519380668,NA,NA
2019-07-18,29.50546683880643,NA,NA
2019-07-19,29.540300202469524,NA,NA
2019-07-20,29.57594464736543,NA,NA
2019-07-21,29.574068823514313,NA,NA
2019-07-22,29.532571491037892,NA,NA
2019-07-23,29.408725220816752,NA,NA
2019-07-24,29.235852317212757,NA,NA
2019-07-25,29.064532046122974,NA,NA
2019-07-26,28.841943550505526,NA,NA
2019-07-27,28.634394833474943,NA,NA
2019-07-28,28.450659481919548,NA,NA
2019-07-29,28.29699868298673,NA,NA
2019-07-30,28.211894938410722,NA,NA
2019-07-31,28.190237856008537,NA,NA
2019-08-01,28.21962826318727,NA,NA
2019-08-02,28.34756651262749,NA,NA
2019-08-03,28.52163724954802,NA,NA
2019-08-04,28.77074949611623,NA,NA
2019-08-05,29.054183283518086,NA,NA
2019-08-06,29.305805554079058,NA,NA
2019-08-07,29.52644633117286,NA,NA
2019-08-08,29.710469133251685,NA,NA
2019-08-09,29.790145714295736,NA,NA
2019-08-10,29.79503909008715,NA,NA
2019-08-11,29.69055354483272,NA,NA
2019-08-12,29.50817947978959,NA,NA
2019-08-13,29.322758408085342,NA,NA
2019-08-14,29.103882265742158,NA,NA
2019-08-15,28.901252236272185,NA,NA
2019-08-16,28.723180805060036,NA,NA
2019-08-17,28.561353898472408,NA,NA
2019-08-18,28.48310659538489,NA,NA
2019-08-19,28.449310068812174,NA,NA
2019-08-20,28.410322835255563,NA,NA
2019-08-21,28.393855825185433,NA,NA
2019-08-22,28.36512276429911,NA,NA
2019-08-23,28.3799824866069,NA,NA
2019-08-24,28.393100941373852,NA,NA
2019-08-25,28.360321644958734,NA,NA
2019-08-26,28.32544992953759,NA,NA
2019-08-27,28.27565969042604,NA,NA
2019-08-28,28.188940300114997,NA,NA
2019-08-29,28.07182789707049,NA,NA
2019-08-30,28.024895841087744,NA,NA
2019-08-31,28.026590435392816,NA,NA
2019-09-01,28.03674024228975,NA,NA
2019-09-02,28.0500114006682,NA,NA
2019-09-03,28.107316269676687,NA,NA
2019-09-04,28.30534461963978,NA,NA
2019-09-05,28.67267496045708,NA,NA
2019-09-06,28.857166212342985,NA,NA
2019-09-07,28.992790790091973,NA,NA
2019-09-08,29.133936409503555,NA,NA
2019-09-09,29.285127291301713,NA,NA
2019-09-10,29.43266337562965,NA,NA
2019-09-11,29.46514245564507,NA,NA
2019-09-12,29.371538680362175,NA,NA
2019-09-13,29.34818792439994,NA,NA
2019-09-14,29.367330049690352,NA,NA
2019-09-15,29.405930557533768,NA,NA
2019-09-16,29.4456202472791,NA,NA
2019-09-17,29.46244087742607,NA,NA
2019-09-18,29.47638567054424,NA,NA
2019-09-19,29.4666753990933,NA,NA
2019-09-20,29.49900952691581,NA,NA
2019-09-21,29.479406880340566,NA,NA
2019-09-22,29.401796050673337,NA,NA
2019-09-23,29.29016403017069,NA,NA
2019-09-24,29.186928906537897,NA,NA
2019-09-25,29.114909650306537,NA,NA
2019-09-26,28.989389676424526,NA,NA
2019-09-27,28.76186422281489,NA,NA
2019-09-28,28.55059907847485,NA,NA
2019-09-29,28.386721734012855,NA,NA
2019-09-30,28.201412717309072,NA,NA
2019-10-01,27.951769117833887,NA,NA
2019-10-02,27.642984186170143,NA,NA
2019-10-03,27.389845851343125,NA,NA
2019-10-04,27.255984374499498,NA,NA
2019-10-05,27.104193130945163,NA,NA
2019-10-06,26.916378732938494,NA,NA
2019-10-07,26.826542135800892,NA,NA
2019-10-08,26.86414784768465,NA,NA
2019-10-09,26.96048674945951,NA,NA
2019-10-10,27.11498146794144,NA,NA
2019-10-11,27.22146797484149,NA,NA
2019-10-12,27.380740624189922,NA,NA
2019-10-13,27.603258033029654,NA,NA
2019-10-14,27.79080762370242,NA,NA
2019-10-15,27.930756267864705,NA,NA
2019-10-16,28.116157619086632,NA,NA
2019-10-17,28.305018083625065,NA,NA
2019-10-18,28.510104519476084,NA,NA
2019-10-19,28.68656112879604,NA,NA
2019-10-20,28.814505170513957,NA,NA
2019-10-21,28.867471139073224,NA,NA
2019-10-22,28.887260502512024,NA,NA
2019-10-23,28.8270214039396,NA,NA
2019-10-24,28.66262246887999,NA,NA
2019-10-25,28.44359557221491,NA,NA
2019-10-26,28.18649681758429,NA,NA
2019-10-27,27.90334524963122,NA,NA
2019-10-28,27.597295821952244,NA,NA
2019-10-29,27.251674093191752,NA,NA
2019-10-30,26.902631708258063,NA,NA
2019-10-31,26.607987031078167,NA,NA
2019-11-01,26.34500623568533,NA,NA
2019-11-02,26.146585468491963,NA,NA
2019-11-03,26.00586581806409,NA,NA
2019-11-04,25.98723679410787,NA,NA
2019-11-05,26.022223223765685,NA,NA
2019-11-06,26.147705726928464,NA,NA
2019-11-07,26.28081458534343,NA,NA
2019-11-08,26.575529196827596,NA,NA
2019-11-09,26.870776823393992,NA,NA
2019-11-10,27.16108569723318,NA,NA
2019-11-11,27.45402581206591,NA,NA
2019-11-12,27.78270896717517,NA,NA
2019-11-13,28.03188486044629,NA,NA
2019-11-14,28.31161892141098,NA,NA
2019-11-15,28.357332351963656,NA,NA
2019-11-16,28.373485892726883,NA,NA
2019-11-17,28.367429332936847,NA,NA
2019-11-18,28.289172521426188,NA,NA
2019-11-19,28.15812177199748,NA,NA
2019-11-20,28.047758114147058,NA,NA
2019-11-21,27.89060637176561,NA,NA
2019-11-22,27.804089195308016,NA,NA
2019-11-23,27.71810687163973,NA,NA
2019-11-24,27.652457034475706,NA,NA
2019-11-25,27.814722019645668,NA,NA
2019-11-26,28.09521083352582,NA,NA
2019-11-27,28.321906744988585,NA,NA
2019-11-28,28.587576329004083,NA,NA
2019-11-29,28.87876845668983,NA,NA
2019-11-30,29.19449935941393,NA,NA
2019-12-01,29.544203404460482,NA,NA
2019-12-02,29.534852275709422,NA,NA
2019-12-03,29.354905581720768,NA,NA
2019-12-04,29.275688234728097,NA,NA
2019-12-05,29.1464908699566,NA,NA
2019-12-06,29.006769237924974,NA,NA
2019-12-07,28.838654216253136,NA,NA
2019-12-08,28.59815332055857,NA,NA
2019-12-09,28.525507673078934,NA,NA
2019-12-10,28.539484788796173,NA,NA
2019-12-11,28.46667201334961,NA,NA
2019-12-12,28.40796723211169,NA,NA
2019-12-13,28.354489703123278,NA,NA
2019-12-14,28.306586852954148,NA,NA
2019-12-15,28.278574627777566,NA,NA
2019-12-16,28.22862775295628,NA,NA
2019-12-17,28.17911241866614,NA,NA
2019-12-18,28.199899544483287,NA,NA
2019-12-19,28.173235225444433,NA,NA
2019-12-20,28.15404891253499,NA,NA
2019-12-21,28.174264617126287,NA,NA
2019-12-22,28.44475289890963,NA,NA
2019-12-23,28.798949423956557,NA,NA
2019-12-24,29.167765329318364,NA,NA
2019-12-25,29.49596902726183,NA,NA
2019-12-26,29.867815860068614,NA,NA
2019-12-27,30.202746488778654,NA,NA
2019-12-28,30.451628416397327,NA,NA
2019-12-29,30.343783303664413,NA,NA
2019-12-30,30.135044334733838,NA,NA
2019-12-31,29.862671165675614,NA,NA
2020-01-01,29.57453420984251,NA,NA
2020-01-02,29.37456154174921,NA,NA
2020-01-03,29.178327723099905,NA,NA
2020-01-04,28.995040875573242,NA,NA
2020-01-05,28.723093866997996,NA,NA
2020-01-06,28.36825910311306,NA,NA
2020-01-07,27.970122961760378,NA,NA
2020-01-08,27.584061874121087,NA,NA
2020-01-09,27.05938414017925,NA,NA
2020-01-10,26.680810675091685,NA,NA
2020-01-11,26.56418688544742,NA,NA
2020-01-12,26.747449431510177,NA,NA
2020-01-13,27.008518586394224,NA,NA
2020-01-14,27.31382956295414,NA,NA
2020-01-15,27.567866187552255,NA,NA
2020-01-16,27.808073878051466,NA,NA
2020-01-17,27.823355857654388,NA,NA
2020-01-18,27.324120005613562,NA,NA
2020-01-19,26.579503396383576,NA,NA
2020-01-20,25.86913005379673,NA,NA
2020-01-21,25.18611026179555,NA,NA
2020-01-22,24.535741723250258,NA,0
2020-01-23,23.981490659476126,NA,0
2020-01-24,23.444338311208725,NA,0
2020-01-25,23.19148705434366,NA,0
2020-01-26,23.08688410719743,NA,0
2020-01-27,22.946305245522673,NA,0
2020-01-28,22.78614602013367,NA,2.78
2020-01-29,22.736763230870842,NA,2.78
2020-01-30,22.749348850404488,NA,2.78
2020-01-31,22.910773270615866,NA,2.78
2020-02-01,23.161889442373827,NA,2.78
2020-02-02,23.48903787610737,NA,2.78
2020-02-03,23.917570040166524,NA,2.78
2020-02-04,24.457458207034822,NA,2.78
2020-02-05,24.896163706644764,NA,2.78
2020-02-06,25.188897577789884,NA,2.78
2020-02-07,25.368918729933398,NA,2.78
2020-02-08,25.44964714222807,NA,2.78
2020-02-09,25.405359911087004,NA,2.78
2020-02-10,25.31833874553915,NA,2.78
2020-02-11,25.081984430937048,NA,8.33
2020-02-12,24.84764201141503,NA,8.33
2020-02-13,24.62721900359141,NA,8.33
2020-02-14,24.494574605423217,NA,8.33
2020-02-15,24.35017836340416,NA,8.33
2020-02-16,24.276233000519056,NA,8.33
2020-02-17,24.115782770563033,NA,8.33
2020-02-18,24.063176048263607,NA,8.33
2020-02-19,23.983974078385714,NA,8.33
2020-02-20,24.009325786474452,NA,8.33
2020-02-21,23.904147681288226,NA,8.33
2020-02-22,24.013110183920972,NA,8.33
2020-02-23,24.031917506352112,NA,8.33
2020-02-24,24.089378112734735,NA,8.33
2020-02-25,24.05419538473475,NA,8.33
2020-02-26,24.070095352821628,NA,8.33
2020-02-27,25.182827515472813,NA,8.33
2020-02-28,25.806818019751223,NA,8.33
2020-02-29,26.216912663174107,NA,13.89
2020-03-01,26.65784985780738,NA,13.89
2020-03-02,27.270634451241207,NA,13.89
2020-03-03,28.095403344664273,NA,13.89
2020-03-04,29.419,NA,20.37
2020-03-05,29.974,NA,20.37
2020-03-06,30.318142857142856,NA,20.37
2020-03-07,30.700142857142858,NA,20.37
2020-03-08,31.076714285714285,NA,20.37
2020-03-09,31.463285714285714,NA,20.37
2020-03-10,31.960428571428572,NA,20.37
2020-03-11,32.389,NA,30.09
2020-03-12,32.919285714285714,NA,30.09
2020-03-13,33.623285714285714,NA,33.8
2020-03-14,34.683,NA,33.8
2020-03-15,35.83657142857143,NA,33.8
2020-03-16,36.880714285714284,NA,57.41
2020-03-17,37.52814285714286,NA,64.81
2020-03-18,38.47771428571429,NA,64.81
2020-03-19,39.68557142857143,NA,64.81
2020-03-20,40.942,NA,64.81
2020-03-21,42.07314285714286,NA,64.81
2020-03-22,43.266714285714286,NA,64.81
2020-03-23,44.83985714285715,NA,79.63
2020-03-24,46.43828571428572,NA,79.63
2020-03-25,47.823,NA,79.63
2020-03-26,48.59914285714286,NA,79.63
2020-03-27,49.478,NA,79.63
2020-03-28,49.83942857142857,NA,79.63
2020-03-29,49.805571428571426,NA,79.63
2020-03-30,49.48442857142857,NA,79.63
2020-03-31,49.15271428571429,NA,79.63
2020-04-01,48.58914285714286,NA,79.63
2020-04-02,48.42457142857143,NA,79.63
2020-04-03,47.80614285714286,NA,79.63
2020-04-04,47.54314285714286,NA,79.63
2020-04-05,47.33457142857143,NA,79.63
2020-04-06,46.95514285714286,NA,79.63
2020-04-07,46.529714285714284,NA,79.63
2020-04-08,46.354,NA,79.63
2020-04-09,45.99514285714286,NA,79.63
2020-04-10,45.904,NA,79.63
2020-04-11,45.64571428571429,NA,79.63
2020-04-12,45.48014285714286,NA,79.63
2020-04-13,45.254714285714286,NA,79.63
2020-04-14,45.14514285714286,NA,79.63
2020-04-15,45.307142857142864,NA,79.63
2020-04-16,45.088,NA,79.63
2020-04-17,44.84142857142857,NA,79.63
2020-04-18,45.02671428571429,NA,79.63
2020-04-19,45.731,NA,79.63
2020-04-20,46.22157142857143,NA,79.63
2020-04-21,46.37471428571429,NA,79.63
2020-04-22,46.075428571428574,NA,79.63
2020-04-23,46.12057142857143,NA,79.63
2020-04-24,46.233000000000004,NA,79.63
2020-04-25,45.94571428571429,NA,79.63
2020-04-26,45.15828571428572,NA,79.63
2020-04-27,44.70542857142857,NA,79.63
2020-04-28,44.21714285714286,NA,79.63
2020-04-29,44.315428571428576,NA,79.63
2020-04-30,44.09242857142857,NA,79.63
2020-05-01,43.82457142857143,NA,79.63
2020-05-02,43.40557142857143,NA,79.63
2020-05-03,43.33942857142857,NA,79.63
2020-05-04,42.92185714285714,NA,74.54
2020-05-05,42.643142857142855,NA,74.54
2020-05-06,41.568714285714286,NA,74.54
2020-05-07,40.773,NA,74.54
2020-05-08,40.65085714285714,NA,74.54
2020-05-09,40.90271428571429,NA,74.54
2020-05-10,40.75628571428572,NA,74.54
2020-05-11,40.851285714285716,NA,74.54
2020-05-12,40.87385714285715,NA,74.54
2020-05-13,41.53957142857143,NA,74.54
2020-05-14,42.09971428571429,NA,74.54
2020-05-15,41.97114285714286,NA,74.54
2020-05-16,41.69985714285715,NA,74.54
2020-05-17,41.74442857142857,NA,74.54
2020-05-18,41.902571428571434,NA,74.54
2020-05-19,41.97428571428572,NA,74.54
2020-05-20,41.50757142857143,NA,74.54
2020-05-21,41.02857142857143,NA,74.54
2020-05-22,41.917,NA,74.54
2020-05-23,41.832,NA,74.54
2020-05-24,41.30171428571429,NA,74.54
2020-05-25,40.726,NA,74.54
2020-05-26,40.401,NA,74.54
2020-05-27,41.04571428571429,NA,74.54
2020-05-28,41.69228571428572,NA,74.54
2020-05-29,40.61271428571429,NA,74.54
2020-05-30,40.59014285714286,NA,74.54
2020-05-31,40.63471428571429,NA,74.54
2020-06-01,40.66614285714286,NA,67.13
2020-06-02,40.68757142857143,82.58233287506393,67.13
2020-06-03,39.78971428571429,83.15392772863171,67.13
2020-06-04,39.228857142857144,82.60542614386068,67.13
2020-06-05,39.065000000000005,83.07161261845053,64.35
2020-06-06,39.123714285714286,82.60542614386068,64.35
2020-06-07,38.993428571428574,83.1539277286317,64.35
